customer_id;first_name;last_name;gender;DOB;job_id;wealth_segment;deceased_indicator;owns_car;address;postcode;state;country;property_valuation
230;Maegan;Scyone;Female;1954-06-24;177;High Net Worth;N;No;816 Spohn Center;2036;NSW;Australia;10
231;Basile;Winsor;Male;1995-08-05;178;Mass Customer;N;Yes;98 Service Court;2018;NSW;Australia;8
232;Zaria;Koeppke;Female;1987-11-11;179;Mass Customer;N;No;6 Morning Park;3666;VIC;Australia;2
233;Art;Barwell;Male;1986-08-08;180;Mass Customer;N;No;4263 Hanson Place;2021;NSW;Australia;11
234;Mead;Alpes;Female;1969-08-12;181;High Net Worth;N;No;6159 Katie Street;2750;NSW;Australia;8
235;Leona;Phateplace;Female;1976-12-26;35;Mass Customer;N;No;95 Eliot Street;4514;QLD;Australia;3
236;Tybalt;Gillingwater;Male;1954-10-30;26;Affluent Customer;N;No;0 Westend Park;2525;NSW;Australia;9
237;Reginald;Dartan;Male;1974-03-07;182;High Net Worth;N;Yes;39988 Porter Pass;4152;QLD;Australia;7
238;Max;Bilborough;Male;1984-02-04;183;Mass Customer;N;Yes;0796 Melody Park;2200;NSW;Australia;9
239;Wells;Pressman;Male;1992-12-13;43;Affluent Customer;N;No;2914 Vahlen Lane;2250;NSW;Australia;8
240;Gavin;Fawks;Male;1989-07-28;184;High Net Worth;N;Yes;65 Kinsman Trail;3023;VIC;Australia;6
241;Quillan;Duigan;Male;1987-05-09;185;Mass Customer;N;No;07227 Hoard Terrace;3500;VIC;Australia;1
242;Taite;Droghan;Male;1992-03-20;186;Affluent Customer;N;No;25503 Evergreen Drive;4300;QLD;Australia;5
243;Barbara;Croxley;Female;1976-09-02;187;High Net Worth;N;Yes;2 2nd Plaza;2283;NSW;Australia;4
244;Germayne;Sperry;Male;1974-11-25;6;Affluent Customer;N;No;122 Melrose Drive;2102;NSW;Australia;10
245;Noell;Grahlmans;Female;2001-09-26;188;Affluent Customer;N;No;37024 Anniversary Place;2204;NSW;Australia;11
246;Binny;Whight;Female;1991-02-28;189;High Net Worth;N;No;91141 Huxley Parkway;2040;NSW;Australia;10
247;Kristal;Joysey;Female;1983-05-06;190;High Net Worth;N;Yes;04 Fallview Trail;2749;NSW;Australia;8
248;Inger;Eskell;Female;1978-04-15;172;Affluent Customer;N;Yes;8029 Gulseth Center;2304;NSW;Australia;7
249;D'arcy;Slay;Male;1992-09-13;191;High Net Worth;N;No;77248 Columbus Drive;2340;NSW;Australia;7
250;Kristofer;;Male;1988-04-15;192;Mass Customer;N;Yes;0850 Schmedeman Drive;3580;VIC;Australia;1
251;Mala;;Female;1977-12-24;193;Affluent Customer;N;Yes;131 Northfield Parkway;3355;VIC;Australia;2
252;Anthea;Ruskin;Female;1983-01-24;182;Mass Customer;N;Yes;5130 Manley Court;2287;NSW;Australia;7
253;Amalee;Choak;Female;1997-05-11;39;Mass Customer;N;Yes;879 Coolidge Point;2324;NSW;Australia;5
254;Barbie;Rubi;Female;1961-09-22;194;Mass Customer;N;No;6759 Nevada Point;2323;NSW;Australia;6
255;Keeley;Kruger;Female;1954-01-15;164;Mass Customer;N;No;8208 Parkside Point;2320;NSW;Australia;6
256;Linell;Beadle;Female;1975-05-07;195;High Net Worth;N;Yes;15 Straubel Way;4680;QLD;Australia;2
257;Marissa;;Female;1966-02-08;196;Affluent Customer;N;Yes;7 Eastlawn Street;2346;NSW;Australia;1
258;Othella;Keher;Female;1992-05-03;63;High Net Worth;N;No;42067 Duke Terrace;2031;NSW;Australia;10
259;Venita;Dymick;Female;1983-07-22;197;High Net Worth;N;Yes;50 Everett Way;2064;NSW;Australia;9
260;Farand;Marriner;Female;1979-08-30;27;High Net Worth;N;Yes;454 Green Ridge Avenue;2176;NSW;Australia;10
261;Marve;Pryn;Male;1977-10-15;148;Mass Customer;N;No;19220 Evergreen Crossing;3195;VIC;Australia;9
262;Cordie;Petrelli;Male;1977-12-23;69;High Net Worth;N;Yes;109 Tomscot Avenue;2010;NSW;Australia;10
263;Tonia;Leigh;Female;1985-11-19;198;High Net Worth;N;No;48 Arizona Drive;2768;NSW;Australia;10
264;Jedd;Spiby;Male;1977-12-07;199;Mass Customer;N;No;92 Lyons Place;2752;NSW;Australia;9
265;Pennie;Stoile;Male;1965-10-05;200;High Net Worth;N;Yes;47 Jana Junction;3802;VIC;Australia;7
266;Lelia;Garatty;Female;1989-07-19;201;Affluent Customer;N;No;90173 Oneill Place;3071;VIC;Australia;10
267;Edgar;Buckler;U;;4;High Net Worth;N;No;6262 Elgar Avenue;4735;QLD;Australia;2
268;Kacie;Kidston;Female;1978-10-18;110;Mass Customer;N;No;5668 Corscot Circle;2065;NSW;Australia;12
269;Zacherie;Grindley;Male;1954-09-19;202;Mass Customer;N;Yes;8 Texas Plaza;3081;VIC;Australia;9
270;Auberta;Roundtree;Female;1970-12-10;203;Mass Customer;N;Yes;32062 Oak Terrace;3205;VIC;Australia;8
271;Doll;Burtwell;Female;1991-02-13;109;Mass Customer;N;No;07158 Roth Pass;2165;NSW;Australia;4
272;Arlie;Crean;Female;1987-06-06;204;Mass Customer;N;Yes;370 Portage Parkway;3125;VIC;Australia;8
273;Nevile;Abraham;Male;1963-04-22;205;Mass Customer;N;No;19795 Bultman Circle;4214;QLD;Australia;8
274;Tessi;Hesse;Female;1976-09-15;35;Mass Customer;N;Yes;3 Corscot Crossing;2030;NSW;Australia;12
275;Dud;;Male;1955-07-27;206;High Net Worth;N;No;34 Kim Center;2036;NSW;Australia;11
276;Goldi;Dwine;Female;1990-03-25;7;Mass Customer;N;No;8 Starling Pass;2767;NSW;Australia;8
277;Jehanna;Alvarado;Female;1956-02-19;207;High Net Worth;N;No;36 Vidon Parkway;2798;NSW;Australia;6
278;Sydney;Georger;Male;1997-07-30;208;Affluent Customer;N;Yes;8 Riverside Place;4211;QLD;Australia;5
279;Tamera;Hinckes;Female;1981-09-09;112;Mass Customer;N;No;28604 Bellgrove Circle;4508;QLD;Australia;6
280;Welch;MacAllaster;Male;1995-03-22;209;Affluent Customer;N;Yes;2 Cottonwood Road;2032;NSW;Australia;11
281;Jeanette;Sizzey;Female;1972-12-27;125;High Net Worth;N;Yes;58 Parkside Hill;2117;NSW;Australia;12
282;Lauren;Curcher;Male;1989-10-27;210;High Net Worth;N;Yes;747 Thackeray Circle;4551;QLD;Australia;7
283;Sari;Noye;Female;1991-02-04;211;Mass Customer;N;No;5583 Prairie Rose Trail;2765;NSW;Australia;8
284;Seth;Moorman;Male;1986-04-11;212;High Net Worth;N;Yes;071 Cardinal Point;3064;VIC;Australia;7
285;Julee;Janovsky;Female;1977-11-19;213;Mass Customer;N;No;7169 North Lane;2023;NSW;Australia;9
286;Kiley;Canaan;Male;1989-08-01;214;Affluent Customer;N;Yes;6923 Tennessee Circle;2766;NSW;Australia;9
287;Hannie;Wodham;Female;1985-05-06;12;Affluent Customer;N;No;8207 Cascade Court;3810;VIC;Australia;5
288;Ebenezer;Seedman;Male;1985-09-08;54;High Net Worth;N;No;2 Brentwood Place;4151;QLD;Australia;8
289;Modestia;Lithgow;Female;1970-04-12;172;High Net Worth;N;No;00 5th Lane;2830;NSW;Australia;2
290;Giorgio;Kevane;U;;215;Mass Customer;N;No;807 Beilfuss Crossing;3030;VIC;Australia;7
291;Aime;Burston;Female;1971-10-22;37;Mass Customer;N;No;76 Graedel Street;4812;QLD;Australia;6
292;Gelya;Gerant;Female;1961-11-24;207;Affluent Customer;N;Yes;29886 Crownhardt Crossing;2141;NSW;Australia;8
293;Virgilio;Willcocks;Male;1989-12-10;216;Mass Customer;N;Yes;1 Drewry Junction;3810;VIC;Australia;7
294;Magnum;Slowan;Male;1959-04-01;217;High Net Worth;N;No;83 Brickson Park Drive;3029;VIC;Australia;8
295;Lena;Chape;Female;1964-12-26;218;Mass Customer;N;Yes;95 Almo Junction;2173;NSW;Australia;9
296;Marshal;Rathbone;Male;1972-06-19;69;High Net Worth;N;Yes;08 Golf View Plaza;3199;VIC;Australia;9
297;Cecile;MacLise;Female;1959-04-27;170;High Net Worth;N;No;6170 Buena Vista Way;2320;NSW;Australia;7
298;Maurise;Lenglet;Male;1956-08-15;219;High Net Worth;N;No;0 Orin Place;4506;QLD;Australia;7
299;Corabelle;Hartnell;Female;1956-09-15;220;Mass Customer;N;Yes;20924 Banding Crossing;2516;NSW;Australia;9
300;Malachi;Hadcroft;Male;1956-06-22;172;Mass Customer;N;No;91193 Petterle Road;2035;NSW;Australia;11
301;Hildy;Bilbrook;Female;1980-10-10;221;High Net Worth;N;No;01459 Fremont Place;2747;NSW;Australia;4
302;Laurice;Colgrave;Female;1977-03-27;69;Mass Customer;N;No;58 Spenser Circle;3030;VIC;Australia;3
303;Shane;Smetoun;Female;1974-08-15;222;Mass Customer;N;Yes;93 Lawn Park;3152;VIC;Australia;9
304;Paddy;Mumbray;Male;1969-03-27;163;Mass Customer;N;Yes;5982 Mosinee Avenue;3340;VIC;Australia;5
305;Cris;Chellam;Female;1974-03-17;212;Mass Customer;N;No;37006 Hoard Circle;3182;VIC;Australia;7
306;Ruy;Adanet;Male;1973-08-02;43;High Net Worth;N;No;06 Corry Pass;2450;NSW;Australia;9
307;Ruben;Handlin;Male;1984-08-18;172;Affluent Customer;N;Yes;099 Nova Plaza;2227;NSW;Australia;10
308;Iver;Dobsons;Male;1983-03-09;223;High Net Worth;N;No;252 Mockingbird Plaza;2216;NSW;Australia;10
309;Maurizia;Ligerton;Female;1974-10-02;172;Mass Customer;N;Yes;990 Kensington Park;3796;VIC;Australia;8
310;Myranda;Clowser;Female;1985-02-13;224;Mass Customer;N;Yes;706 Anniversary Alley;3064;VIC;Australia;3
311;Jaimie;Halms;Female;1957-08-16;225;High Net Worth;N;No;52 Corben Place;3197;VIC;Australia;10
312;Garek;Prattin;Male;1958-03-17;226;Affluent Customer;N;Yes;4270 Loeprich Lane;3064;VIC;Australia;7
313;Theo;McKune;Male;1987-12-22;227;Mass Customer;N;Yes;2 Clyde Gallagher Drive;2232;NSW;Australia;10
314;Catie;Advani;Female;1962-08-25;228;High Net Worth;N;Yes;671 American Ash Way;2365;NSW;Australia;2
315;Lisa;Odlin;Female;1958-04-16;229;Affluent Customer;N;No;93 American Ash Avenue;2747;NSW;Australia;8
316;Genni;Larway;Female;1976-06-01;230;Mass Customer;N;Yes;1108 Nevada Junction;4701;QLD;Australia;2
317;Elicia;Dahler;Female;1974-02-10;231;Mass Customer;N;Yes;41 Spaight Road;4503;QLD;Australia;5
318;Libbie;Castelin;Female;1969-05-19;232;Affluent Customer;N;Yes;5 Schurz Place;4350;QLD;Australia;6
319;Madelle;Matteris;Female;1971-10-11;6;Mass Customer;N;Yes;82 8th Alley;4210;QLD;Australia;9
320;Aldous;Cubin;Male;1997-02-09;43;Mass Customer;N;No;84 Lawn Way;2223;NSW;Australia;9
321;Christean;Finnes;Female;1973-09-15;233;Mass Customer;N;No;0 Coolidge Avenue;4122;QLD;Australia;8
322;De;Denington;Female;1977-03-10;234;Mass Customer;N;Yes;0 Graceland Plaza;2515;NSW;Australia;10
323;Celka;Goodrich;Female;1973-06-04;197;Mass Customer;N;Yes;8717 Mandrake Place;4214;QLD;Australia;8
324;Franz;Lyptrit;Male;1986-08-05;235;Mass Customer;N;Yes;2 Thierer Lane;3437;VIC;Australia;8
325;Anthia;Ghilardini;Female;1971-09-26;236;Affluent Customer;N;Yes;19507 Red Cloud Park;3338;VIC;Australia;4
326;Guenna;Spensly;Female;1980-02-16;237;Mass Customer;N;No;3 Golf Course Avenue;2203;NSW;Australia;9
327;Cris;Richfield;Female;1968-07-24;238;Mass Customer;N;No;042 Bunker Hill Avenue;2088;NSW;Australia;8
328;Bernice;Kings;Female;1991-04-11;114;Mass Customer;N;No;45793 Nancy Plaza;4226;QLD;Australia;8
329;Garvy;Berthel;Male;1984-11-20;239;High Net Worth;N;Yes;314 Northland Plaza;4213;QLD;Australia;5
330;Port;Pancost;Male;1959-06-03;88;High Net Worth;N;Yes;3093 Mockingbird Place;3356;VIC;Australia;2
331;Ford;Groucock;Male;1998-09-23;240;Mass Customer;N;Yes;82 Mcbride Trail;3223;VIC;Australia;6
332;Liza;Trouel;Female;1978-08-19;43;High Net Worth;N;No;24044 Bonner Hill;3032;VIC;Australia;8
333;Debbi;Doohey;Female;1965-06-20;145;Affluent Customer;N;Yes;1 Rowland Circle;3105;VIC;Australia;10
334;Fredi;Iannuzzelli;Female;1999-05-20;109;Affluent Customer;N;Yes;7 Arapahoe Pass;3101;VIC;Australia;12
335;Debee;Martynov;Female;1983-04-19;5;Affluent Customer;N;No;7905 Spaight Alley;2763;NSW;Australia;8
336;Georgiana;Wallington;Female;1980-01-06;54;High Net Worth;N;No;8 Grayhawk Circle;2089;NSW;Australia;10
337;Shaylah;Urquhart;Female;1979-10-08;241;High Net Worth;N;Yes;3 Lyons Road;2759;NSW;Australia;8
338;Hilliary;Littrell;Female;1958-03-14;69;Mass Customer;N;No;72419 Eagan Road;2040;NSW;Australia;10
339;Nanny;Casero;Female;1980-01-11;242;Mass Customer;N;No;6860 Green Ridge Avenue;2126;NSW;Australia;11
340;Joshuah;Purvey;Male;1973-07-31;243;Mass Customer;N;Yes;85 Straubel Park;2147;NSW;Australia;9
341;Jeremiah;Wasling;Male;1976-08-25;244;Mass Customer;N;No;08 Ronald Regan Plaza;2251;NSW;Australia;9
342;Winslow;Hammant;Male;1987-05-19;245;High Net Worth;N;No;44621 Linden Drive;2155;NSW;Australia;10
343;Nicole;Johananoff;Female;1957-08-14;246;Affluent Customer;N;No;3 Moulton Lane;2153;NSW;Australia;9
344;Carlene;Eyckelbeck;Female;1973-07-18;22;High Net Worth;N;Yes;7633 Mayer Plaza;2768;NSW;Australia;10
345;Tish;Oleksiak;Female;1989-02-03;247;High Net Worth;N;Yes;98 Westerfield Trail;3127;VIC;Australia;11
346;Timmie;Eisikowitz;Male;1981-03-15;212;Mass Customer;N;No;1826 Hazelcrest Park;3087;VIC;Australia;9
347;Berkly;Grishinov;Male;1965-06-06;248;Mass Customer;N;No;98 Sutteridge Point;3131;VIC;Australia;10
348;Gan;Devoy;Male;1980-11-01;166;Mass Customer;N;Yes;6 Sunbrook Center;4350;QLD;Australia;6
349;Vinnie;Usherwood;Female;1981-04-15;249;High Net Worth;N;No;143 Elka Circle;3134;VIC;Australia;9
350;Carmela;Jesper;Female;1977-12-09;172;Mass Customer;N;Yes;0293 Porter Crossing;2830;NSW;Australia;5
351;Dev;Hafner;Male;1999-05-12;136;Mass Customer;N;Yes;7447 Nevada Park;2193;NSW;Australia;8
352;Orrin;Finding;Male;1979-07-08;200;Mass Customer;N;No;7 Park Meadow Drive;4055;QLD;Australia;3
353;Antonia;Cardis;Female;1980-10-09;60;Mass Customer;N;No;780 Carberry Place;3199;VIC;Australia;9
354;Mavra;Donavan;Female;1980-11-26;250;Mass Customer;N;No;5337 Dennis Pass;2170;NSW;Australia;9
355;Stacy;Gullane;Female;1979-06-01;251;Mass Customer;N;Yes;7 Debs Point;2322;NSW;Australia;4
356;Nichole;;Female;1975-03-30;130;High Net Worth;N;No;708 Russell Parkway;2530;NSW;Australia;7
357;Betta;Shrimpton;Female;1969-01-25;252;Affluent Customer;N;No;66286 Homewood Alley;2075;NSW;Australia;11
358;Kippie;Crimpe;Female;1985-12-27;253;Mass Customer;N;No;8728 Express Way;2340;NSW;Australia;7
359;Dulcine;Gauson;Female;1958-11-28;30;Affluent Customer;N;Yes;93583 Moland Way;2066;NSW;Australia;12
360;Atalanta;Starbucke;Female;1956-04-02;254;Mass Customer;N;Yes;18264 Maryland Way;4217;QLD;Australia;9
361;Stephana;Minero;Female;1999-03-27;255;Mass Customer;N;Yes;411 Homewood Lane;4020;QLD;Australia;5
362;Jamima;Pirolini;Female;1974-11-17;256;High Net Worth;N;Yes;8 Mariners Cove Drive;2096;NSW;Australia;10
363;Sabrina;Caddy;Female;1988-03-04;78;Mass Customer;N;Yes;279 Jenna Circle;2179;NSW;Australia;12
364;Leontyne;Simpkiss;Female;1976-09-30;257;Affluent Customer;N;No;382 Maywood Parkway;4127;QLD;Australia;6
365;Romona;Capitano;Female;1976-06-27;258;High Net Worth;N;No;6085 Petterle Circle;3130;VIC;Australia;10
366;Constance;Ucchino;Female;1954-01-08;130;High Net Worth;N;No;06324 Michigan Trail;4570;QLD;Australia;4
367;Katrinka;Sturrock;Female;1985-02-17;259;Mass Customer;N;Yes;92808 Mallard Terrace;3215;VIC;Australia;4
368;Lacee;Roan;Female;1986-11-26;7;High Net Worth;N;No;841 Anderson Drive;3101;VIC;Australia;8
369;Alic;Trenear;Male;1991-08-24;165;Mass Customer;N;Yes;67884 Fair Oaks Parkway;3931;VIC;Australia;9
370;Trstram;Bondesen;Male;1998-07-27;260;Affluent Customer;N;Yes;1823 Judy Center;3165;VIC;Australia;10
371;Pernell;Favelle;Male;1954-07-06;261;Mass Customer;N;No;953 Eliot Crossing;2166;NSW;Australia;9
372;Moina;Thumim;Female;1987-08-13;262;Affluent Customer;N;Yes;90761 Shasta Pass;3936;VIC;Australia;7
373;Eva;Colenutt;Female;2000-08-26;263;High Net Worth;N;Yes;259 Barnett Crossing;2265;NSW;Australia;5
374;Valdemar;MacCoughen;Male;1992-01-22;42;Mass Customer;N;Yes;0 Brown Trail;2203;NSW;Australia;9
375;Salvidor;Renzo;Male;1976-08-23;264;Mass Customer;N;Yes;3467 Prairie Rose Lane;3034;VIC;Australia;7
376;Marena;Brunotti;Female;1966-10-24;109;Mass Customer;N;Yes;24 Scoville Parkway;4670;QLD;Australia;1
377;Levy;Bonavia;Male;1999-05-19;265;Mass Customer;N;No;010 Namekagon Parkway;2062;NSW;Australia;12
378;Raquela;Yuille;Female;1974-05-04;266;Mass Customer;N;No;99826 Steensland Avenue;2162;NSW;Australia;5
379;Bert;Ainslie;Male;1980-03-13;54;High Net Worth;N;Yes;28809 Mesta Pass;4170;QLD;Australia;8
380;Teriann;Birdsey;Female;1956-05-15;267;Mass Customer;N;No;201 Randy Parkway;3033;VIC;Australia;7
381;Leesa;Castleman;Female;1996-11-30;17;Affluent Customer;N;No;58211 Surrey Crossing;2170;NSW;Australia;9
382;Issiah;Fardell;Male;1985-08-14;26;Mass Customer;N;Yes;720 Menomonie Avenue;2749;NSW;Australia;8
383;Barclay;Shalders;Male;1978-07-15;268;Affluent Customer;N;No;4604 Cordelia Drive;2144;NSW;Australia;10
384;Friederike;Bestar;Female;1976-08-06;7;Affluent Customer;N;No;3788 Service Trail;3805;VIC;Australia;8
385;Kendall;Humes;Male;1966-12-07;269;High Net Worth;N;No;8 Holy Cross Center;2047;NSW;Australia;9
386;Ethelyn;Pincott;Female;1990-10-27;157;Mass Customer;N;No;740 Calypso Drive;2100;NSW;Australia;10
387;Spike;Thieme;Male;1977-02-19;2;Mass Customer;N;No;9457 Arizona Plaza;2642;NSW;Australia;2
388;Carlye;Bartle;Female;1966-05-25;7;Mass Customer;N;Yes;75 Bartillon Street;3228;VIC;Australia;8
389;Dorene;Scrivner;Female;1975-04-27;270;Affluent Customer;N;Yes;7 Reinke Junction;2145;NSW;Australia;10
390;Royall;Slimings;Male;1997-11-25;271;Affluent Customer;N;No;7343 Washington Road;2287;NSW;Australia;5
391;Duffie;Woodier;Male;1970-03-25;243;Mass Customer;N;No;3 Valley Edge Trail;3444;VIC;Australia;7
392;Brandyn;Morrid;Male;1978-06-14;272;Mass Customer;N;No;32 Farragut Avenue;2076;NSW;Australia;11
393;Cesaro;Isbell;Male;1955-02-08;273;Mass Customer;N;Yes;5 Florence Hill;4124;QLD;Australia;7
394;Roanne;Cowthard;Female;1977-06-06;192;High Net Worth;N;Yes;095 Prairieview Circle;3191;VIC;Australia;12
395;Penn;Burkinshaw;Male;1976-11-27;274;High Net Worth;N;Yes;47226 Algoma Place;4305;QLD;Australia;3
396;Peria;Iscowitz;Female;1967-01-25;275;High Net Worth;N;Yes;564 Northview Junction;3195;VIC;Australia;11
397;Nerissa;Foote;Female;1981-09-02;49;Affluent Customer;N;Yes;5359 Alpine Hill;2579;NSW;Australia;5
398;Randee;Douberday;Female;1969-01-18;6;Affluent Customer;N;No;586 Miller Parkway;2835;NSW;Australia;1
399;Nickie;Neissen;Male;1976-07-18;276;Affluent Customer;N;Yes;32571 Dixon Center;3337;VIC;Australia;3
400;Sibeal;Fellow;Female;1962-05-19;212;Mass Customer;N;No;333 Bunting Crossing;2536;NSW;Australia;4
401;Halette;Helling;Female;1986-12-11;166;Mass Customer;N;No;1 Red Cloud Street;2770;NSW;Australia;8
402;Berne;Donegan;Male;1977-06-03;277;Affluent Customer;N;No;07 New Castle Circle;2646;NSW;Australia;1
403;Easter;Laffoley-Lane;Female;1975-10-17;278;Mass Customer;N;Yes;78152 Harper Parkway;2756;NSW;Australia;8
404;Sinclair;Sustins;Male;1995-12-17;279;Affluent Customer;N;Yes;981 West Way;3133;VIC;Australia;10
405;Vivien;Urion;Female;1971-09-28;54;High Net Worth;N;Yes;8 Monterey Plaza;2066;NSW;Australia;9
406;Rhona;Spilsburie;Female;1987-06-16;212;High Net Worth;N;No;25 Graceland Way;2750;NSW;Australia;8
407;Chryste;Acum;Female;1979-01-12;280;High Net Worth;N;Yes;41605 Mitchell Street;2750;NSW;Australia;8
408;Kurtis;Baistow;Male;1991-08-31;42;Affluent Customer;N;No;42 Upham Pass;4558;QLD;Australia;3
409;Tatiania;O'Kane;Female;1978-01-23;1;Mass Customer;N;Yes;17 Sunfield Road;2211;NSW;Australia;9
410;Alicia;Townend;Female;1990-04-09;148;Mass Customer;N;Yes;84549 Jenifer Crossing;2570;NSW;Australia;8
411;Cathyleen;Bern;Female;1977-03-31;281;High Net Worth;N;No;5449 Jenna Road;2170;NSW;Australia;9
412;Evanne;Feechum;Female;1960-04-23;4;High Net Worth;N;No;05 Butternut Crossing;4552;QLD;Australia;4
413;Simone;Denys;Male;1957-12-22;34;High Net Worth;N;Yes;7427 Fuller Trail;3082;VIC;Australia;8
414;Thorin;Grimoldby;Male;1976-07-16;35;High Net Worth;N;No;713 Eastwood Terrace;2360;NSW;Australia;1
415;Conchita;Jeans;Female;1955-05-31;42;Affluent Customer;N;Yes;7526 Artisan Parkway;4223;QLD;Australia;8
416;Dory;Barnsdall;Female;1997-06-23;282;Mass Customer;N;Yes;3 Oriole Place;3183;VIC;Australia;7
417;Fernandina;Brambley;Female;1971-02-17;283;Mass Customer;N;No;690 Hanson Center;2330;NSW;Australia;3
418;Jere;Ding;Female;1958-12-22;22;Mass Customer;N;No;509 Fisk Hill;2031;NSW;Australia;11
419;Chrissie;Bernardini;Female;1981-01-26;163;Affluent Customer;N;No;27 Petterle Center;4370;QLD;Australia;2
420;Clem;Leek;Male;1958-07-05;270;High Net Worth;N;No;3 Annamark Avenue;3150;VIC;Australia;11
421;Tish;Netti;Female;1999-03-19;200;Mass Customer;N;Yes;311 Dapin Point;2549;NSW;Australia;3
422;Vito;Norker;Male;2002-01-06;54;Affluent Customer;N;No;15082 Crest Line Plaza;3040;VIC;Australia;8
423;Orville;Akerman;Male;1956-11-08;284;Mass Customer;N;No;1 Carey Pass;2065;NSW;Australia;11
424;Dennie;Eunson;Male;1978-01-25;26;High Net Worth;N;No;8 Moland Pass;2065;NSW;Australia;10
425;Michaeline;Bordman;Female;1953-11-19;200;Mass Customer;N;Yes;25386 Fallview Place;2340;NSW;Australia;3
426;Emlyn;Anstice;Female;1972-06-02;12;Affluent Customer;N;No;8078 Talisman Trail;4209;QLD;Australia;7
427;Giusto;Torbett;Male;1996-12-19;37;Mass Customer;N;Yes;6920 Dwight Circle;4173;QLD;Australia;7
428;Freida;Everil;Female;1977-05-03;285;High Net Worth;N;Yes;9 Lukken Parkway;2065;NSW;Australia;10
429;Berny;Bold;Female;1978-07-30;286;High Net Worth;N;Yes;09 Graceland Junction;3204;VIC;Australia;2
430;Janice;Himsworth;Female;1973-04-26;49;High Net Worth;N;Yes;155 Basil Junction;2210;NSW;Australia;10
431;Gale;Done;Male;1956-03-26;26;Affluent Customer;N;Yes;4284 Surrey Circle;2068;NSW;Australia;12
432;Amby;Pentin;Male;1990-02-12;12;Affluent Customer;N;Yes;4 Almo Plaza;2085;NSW;Australia;10
433;Reinhard;Jubert;Male;1964-03-12;287;Affluent Customer;N;No;91 Porter Pass;3064;VIC;Australia;7
434;Raff;Waadenburg;Male;1995-12-01;7;Mass Customer;N;Yes;007 Gerald Place;3074;VIC;Australia;4
435;Jerome;Muggeridge;Male;1999-12-23;288;Mass Customer;N;No;8788 Armistice Trail;3806;VIC;Australia;8
436;Erwin;Pendre;Male;1957-12-24;71;Mass Customer;N;No;1693 Artisan Hill;2259;NSW;Australia;6
